FULL_ADDRESS,Middle_School,High_School,UNITCOUNT,ZIP5,CITY,STATE,STATUS,ADDRESS_TYPE,OBJECTID,Longitude,Latitude
2547 N GREENBRIER ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13235,-77.13779085499993,38.89821059700006
2547 N UPLAND ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13236,-77.11716938499995,38.90900755900003
2547 N VERNON ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13237,-77.12032520899999,38.90615594700006
2548 N UPLAND ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13239,-77.11705435799996,38.908584415000064
2548 N VERMONT ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13240,-77.11931486099996,38.907284779000065
2548 N WAKEFIELD ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13241,-77.12228407499998,38.905665043000056
2549 N GRANADA ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13244,-77.13715630999997,38.89866429600005
2549 N RIDGEVIEW RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13245,-77.10691590699997,38.90504118200005
2549 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13246,-77.10894119099999,38.90539651700004
2550 N GRANADA ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13249,-77.13737238499994,38.89851846200003
2550 N GREENBRIER ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13250,-77.13838577899998,38.89803320900006
2550 N LEXINGTON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13251,-77.14546247899995,38.89651296400007
2550 N RIDGEVIEW RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13252,-77.10719301699999,38.90517336700003
2551 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13257,-77.09219467099996,38.90012788900003
2551 N GREENBRIER ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13258,-77.13802534399997,38.89833112100007
2551 N VERMONT ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13259,-77.11872986399999,38.907500414000026
2552 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13262,-77.09227085699996,38.89966060100005
2552 N UPLAND ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13263,-77.11734322599995,38.90856043700006
2554 N GREENBRIER ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13265,-77.13826756399999,38.89822029800007
2554 N WAKEFIELD ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13266,-77.12258693899997,38.90570404600004
2555 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13269,-77.09238758599997,38.90017155600003
2555 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13271,-77.10915909799996,38.90564236800003
2556 N UPLAND ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13272,-77.11756707599994,38.90863490700008
2556 N VERMONT ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13273,-77.11942736899994,38.90749617200004
2558 N LEXINGTON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13275,-77.14568465099995,38.896675784000024
2560 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13281,-77.09227252399995,38.89936078000005
2560 N VERMONT ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13282,-77.11967625899996,38.907978746000026
2561 N UPLAND ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13284,-77.11752581499996,38.909130821000076
2561 N VERMONT ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13285,-77.11855377899997,38.908020830000055
2561 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13286,-77.10927821299998,38.90580494300008
2566 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13292,-77.10992362899998,38.905658749000054
2567 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13293,-77.10939104499994,38.90596535700007
2572 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13300,-77.11006423699996,38.90586573300004
2578 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13304,-77.11017533399996,38.906001521000064
2584 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13310,-77.11033667599997,38.90619955100004
2600 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13334,-77.09260829999994,38.89982289900007
2600 24th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13335,-77.09264564699998,38.90049145900008
2600 N FLORIDA ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13336,-77.13748708699995,38.89951923600006
2600 N GEORGE MASON DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13337,-77.13591300799999,38.900106633000064
2600 N GLEBE RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13338,-77.12875878299997,38.902832585000056
2600 N HARRISON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13339,-77.14132294199999,38.89831831400005
2600 N NELSON ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13340,-77.10136968899997,38.90437491800003
2600 N NOTTINGHAM ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13341,-77.14744562599998,38.89659869900004
2600 N POCOMOKE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13342,-77.15353348399998,38.894861425000045
2600 N POLLARD ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13343,-77.10311620099998,38.905087535000064
2600 N POWHATAN ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13344,-77.15176444499997,38.89537968500008
2600 N QUINCY ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13345,-77.10387284299998,38.906595811000045
2600 N ROOSEVELT ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13346,-77.15570733299995,38.89473867000004
2600 N STUART ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13347,-77.11365196199995,38.906793254000036
2600 N SYCAMORE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13348,-77.15781706499996,38.89481398100003
2600 N UPSHUR ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13349,-77.11755207199997,38.905823042000065
2601 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13368,-77.09263457399999,38.90018533500006
2601 24th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13369,-77.09283456699995,38.900917959000026
2601 N FLORIDA ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13370,-77.13704874899997,38.89970159500007
2601 N HARRISON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13371,-77.14066146,38.89836805300007
2601 N JEFFERSON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13372,-77.14204706799995,38.898295080000025
2601 N LEXINGTON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13373,-77.14519618299994,38.89710127700005
2601 N NELSON ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13374,-77.10060086399994,38.90418128300007
2601 N POCOMOKE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13376,-77.15309359499997,38.89499728100003
2601 N POLLARD ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13377,-77.10250694499996,38.90509816600007
2601 N POTOMAC ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13378,-77.15232344199995,38.89525788700007
2601 N QUINCY ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13379,-77.10353448599994,38.90621758700007
2601 N QUANTICO ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13380,-77.15386626999998,38.89479669900004
2601 N RANDOLPH ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13381,-77.10584312399999,38.90729989600004
2601 N ROCKINGHAM ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13382,-77.15615010099998,38.89472830300008
2601 N ROOSEVELT ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13383,-77.15520643299999,38.89474221800003
2601 N STUART ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13384,-77.11293088399998,38.90602681000007
2601 N UPSHUR ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13385,-77.11735975599998,38.90545868700008
2601 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13386,-77.16594495399994,38.889398741000036
2601 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13402,-77.10966864499994,38.90629566700005
2602 N BRANDYWINE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13406,-77.13048166899995,38.901836624000055
2602 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13408,-77.16648503299996,38.88953476000006
2603 24th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13418,-77.09283868899996,38.90132230900008
2603 N BRANDYWINE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13419,-77.13006756399994,38.90211191800006
2603 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13420,-77.16598606599996,38.889449597000066
2604 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13431,-77.09282980999996,38.89981695700004
2604 24th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13432,-77.09288713599994,38.90046670000004
2604 N GEORGE MASON DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13433,-77.13596771099998,38.90026068900005
2604 N GLEBE RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13434,-77.12882978599998,38.902886961000036
2604 N NELSON ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13435,-77.10098682599994,38.90473915200005
2604 N POCOMOKE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13436,-77.15361856899995,38.89499176600003
2604 N POTOMAC ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13437,-77.15279917799995,38.895237999000074
2604 N POWHATAN ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13438,-77.15174046199996,38.89554142500003
2604 N ROOSEVELT ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13439,-77.15568172699994,38.89486755000007
2604 N SYCAMORE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13440,-77.15779711599998,38.89497305000003
2604 N UNDERWOOD ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13441,-77.16187206799998,38.89257519800003
2604 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13442,-77.16650750099996,38.88958683300007
2605 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13455,-77.09285615799996,38.90017563200007
2605 N FILLMORE ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13456,-77.09534939299994,38.90292897000006
2605 N JEFFERSON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13457,-77.14219332799996,38.89842668500006
2605 N LEXINGTON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13458,-77.14525299299999,38.89725447400008
2605 N QUANTICO ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13460,-77.15393696699994,38.89495971700006
2605 N ROOSEVELT ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13461,-77.15519825499996,38.89490106400007
2605 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13462,-77.16608042499996,38.889571439000065
2605 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13468,-77.10978803499995,38.90644237300006
2606 23rd RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13472,-77.09320338399993,38.89987871400007
2606 N BRANDYWINE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13473,-77.13064442099994,38.90208475800006
2606 N FILLMORE ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13474,-77.09590838399998,38.903129826000054
2606 N LEXINGTON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13475,-77.14576686599997,38.89711760600005
2606 N POLLARD ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13477,-77.10302397699996,38.90531161300004
2606 N QUINCY ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13478,-77.10366053399997,38.90682499800005
2606 N QUANTICO ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13479,-77.15441131899996,38.894910423000056
2606 N UPSHUR ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13480,-77.11733391299998,38.90595700800003
2607 24th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13490,-77.09293882299994,38.90159212700007
2607 N MARCEY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13491,-77.11019674499994,38.90768245700008
2607 N POCOMOKE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13492,-77.15317107299995,38.895235151000065
2607 N POLLARD ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13493,-77.10247586099996,38.905335328000035
2607 N POWHATAN ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13494,-77.15129894499995,38.89570545600003
2607 N QUINCY ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13495,-77.10340494699994,38.906443007000064
2607 N ROCKINGHAM ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13496,-77.156163011,38.894871986000055
2607 N STUART ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13497,-77.11270638999997,38.90618617500007
2607 N UPSHUR ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13498,-77.11709111799996,38.90562797600006
2607 N WAKEFIELD ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13499,-77.12294888699995,38.90659934800004
2607 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13500,-77.16609770799994,38.889635947000045
2607 JOHN MARSHALL DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13508,-77.14833435599996,38.89659072300003
2607 MILITARY RD,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13510,-77.10990763499996,38.90661816100004
2608 24th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13517,-77.09306887199995,38.900369656000066
2608 N GEORGE MASON DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13518,-77.13602725999993,38.90038720300004
2608 N GLEBE RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13519,-77.12890078999999,38.90294133700007
2608 N HARRISON ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13520,-77.14151287899995,38.898429528000065
2608 N NELSON ST,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13521,-77.10069621499997,38.904849323000064
2608 N NOTTINGHAM ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13522,-77.14752331199998,38.89681345400004
2608 N OHIO ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13523,-77.15071286099999,38.89587150600005
2608 N POCOMOKE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13524,-77.15361581399998,38.89513480200003
2608 N POTOMAC ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13525,-77.15278856499998,38.895383965000065
2608 N POWHATAN ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13526,-77.15175898699994,38.89567756500003
2608 N ROOSEVELT ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13527,-77.15565213699995,38.89504021100004
2608 N SYCAMORE ST,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,13528,-77.15777300699995,38.89513478900005
2608 N UNDERWOOD ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13529,-77.16196713699998,38.89273604400006
2608 N WINCHESTER ST,Williamsburg Middle School,Yorktown High School,1.0,22213,ARLINGTON,VA,VERIFIED,Standard,13530,-77.16659776999995,38.88969058600003
